user,item
205,60186
205,84020
205,12884
205,99630
205,21749
205,36533
205,74631
205,67313
205,29183
6400,22238
6400,4145
6400,57544
443,68081
4822,85372
2235,47251
815,9461
815,75924
815,14966
815,75926
815,2486
815,100319
815,54521
815,4678
815,59146
815,45525
2111,44301
5861,42594
5861,79711
139,102052
139,15337
321,89975
321,61730
321,56339
321,55581
321,16275
321,75813
321,90456
321,3898
321,92171
321,83952
4289,59890
4289,41356
5623,74607
3437,100536
3437,3537
3437,90872
3437,63146
3437,87839
5777,56866
3740,77202
1245,96543
7113,1496
7113,99999
6016,4145
6016,37765
4239,43874
3181,90214
3181,55183
434,75124
434,90126
434,65427
434,23117
434,3808
434,39053
434,56201
434,89575
434,104949
4128,102040
393,86963
393,75742
393,97451
393,79113
393,32746
393,72427
393,8913
393,10663
935,29194
935,70358
1995,46942
2315,98347
2315,6963
2315,7475
2315,104589
2315,27891
2315,102694
2315,58514
2416,101942
2416,99233
86,3902
86,101509
86,42195
86,45326
86,36218
86,14833
86,101955
86,89976
86,11635
4336,75308
2592,101561
2592,38199
2592,35674
2592,632
2592,36807
2592,77357
2592,97871
2592,60107
2592,7188
2052,86851
2052,87976
1714,103784
1104,61264
1104,11945
1104,100180
1104,55862
1104,67631
1104,15879
1104,103273
1104,62775
1104,3927
1104,95641
5146,92845
5146,100053
2963,40748
2282,93994
3498,89239
3498,8339
3498,104430
3498,78221
5476,100132
4356,94629
4356,56169
2927,45313
4101,61725
1667,32417
240,104015
240,37451
240,69386
240,55259
240,68171
240,85898
240,11827
240,55190
5669,90632
5669,100805
5669,83595
5669,79143
5013,70341
5547,52138
5547,14123
5547,100146
6161,5512
6161,100776
2768,96201
2768,82499
6511,71267
6511,70755
87,5523
87,88337
87,65258
87,6761
87,20506
87,101746
87,100443
87,93721
87,17487
87,12828
3983,89365
3983,93856
3983,53426
3983,49557
3983,82653
3983,51908
3983,46931
3983,8309
3983,98635
1886,49132
4349,85364
4349,77101
4349,19489
2553,104949
2738,99320
142,62732
142,102793
142,71372
7267,3927
1203,97176
1203,93228
1203,82627
1203,75445
1203,100913
1203,93298
1203,62201
5254,100575
1271,41163
7039,94953
4720,55183
4720,42970
2771,59756
2771,99479
3629,36864
3629,101797
3629,75438
4199,13211
4199,71360
1954,57727
1954,96201
3695,54355
3695,91995
3695,16293
3695,86851
3695,98370
3695,88543
3695,4571
2342,88417
798,102357
1853,64846
1853,69053
1853,61714
1853,40840
1853,88428
1853,104169
5359,90283
4975,80115
4990,31165
4990,28753
4990,41088
4990,96009
2766,36192
2766,30996
2766,101968
595,103359
341,61261
341,38055
341,20890
341,90212
341,18526
341,96681
341,97377
341,8193
1637,87848
1637,86963
1637,103409
4310,102638
1109,29339
1109,59203
1109,68588
1109,39060
1109,104347
1109,17739
1109,83459
4704,61725
4704,87966
4136,17798
2017,10094
2017,78940
2017,100805
2017,43735
2017,54505
3247,88976
3247,70122
4818,72239
4807,40323
4807,21179
4807,76425
4807,96871
3448,102913
3448,54344
4717,86896
1270,83931
917,98768
917,77322
917,72455
917,75064
917,46942
917,76495
917,82276
917,103802
917,93315
2605,77299
2605,90126
5249,15361
5249,83452
1107,49879
1107,86828
1107,3885
1107,45427
1107,59107
1107,4434
1107,60660
1107,76334
2435,60697
187,9697
5481,50877
2403,12737
2403,89517
2779,67846
5881,96073
5881,92341
5881,19271
5534,102050
1680,75742
1680,51665
1680,71658
4943,61095
3111,86187
2833,29183
2833,43829
6296,77204
6296,78242
878,87395
6368,17931
5182,49525
3093,67641
4989,90353
4989,100132
4989,70605
4989,100878
4989,74631
4989,8944
4989,64590
4989,60272
4989,54006
4989,76274
3975,100035
3975,83482
3975,72082
3583,81698
7263,51701
7263,99618
7263,77301
1815,103118
853,7857
853,64338
853,64136
789,100776
789,98466
3784,92845
3784,16265
1480,24004
2080,75796
4531,51617
4531,95458
6073,81989
2511,49370
2511,60747
712,101763
712,98074
712,38504
6851,72071
6851,52143
4104,95595
541,36915
541,58462
3578,77430
3578,24955
3578,10100
3578,56355
3578,45735
3578,94943
3578,68248
4743,82721
4743,32441
4743,36651
2843,103818
2843,100089
1379,88268
1379,47251
3200,102484
3200,90305
3200,88011
3200,99421
3200,103033
3200,67738
6440,81418
6440,100386
6440,89777
6440,66839
298,14497
298,51701
298,49443
298,39897
298,99836
298,48681
298,73380
298,63841
298,103676
298,10546
2694,94501
2694,104791
2694,97852
3014,65609
3014,80978
3014,47498
3014,39820
3014,83219
3014,86376
3014,51187
1620,79761
1620,100784
5429,52675
59,101932
6452,49132
7080,75308
7080,340
3205,62732
3205,61437
3080,1497
2115,88549
2128,36492
2128,75280
2104,63542
1130,44330
1130,98723
1130,96939
7359,101399
7232,98467
5972,33814
5724,93228
2662,103893
2662,89357
2662,76880
284,84136
284,69049
284,91359
284,67579
284,94352
284,1219
284,63221
284,90126
284,70341
284,87072
359,8726
359,56208
359,59085
359,85792
359,71843
359,71282
359,82435
359,88492
359,33471
359,45202
3208,86963
2854,8367
2326,16909
2326,89175
2326,43139
5832,9629
1173,36236
1173,98632
5171,100662
5171,94192
5171,91760
5171,49543
5171,703
5171,70887
5171,57855
1728,98657
1728,51608
1728,97444
2191,94732
4643,95908
6387,18584
6387,71075
4462,77955
4462,90893
6743,35465
4257,62937
6186,99220
6482,49992
557,18253
557,27497
557,79715
557,98768
557,82729
557,97543
557,65091
557,17470
557,51699
557,26604
413,50618
413,90656
413,100603
413,91372
413,11361
413,56082
413,76855
413,66491
413,91135
4589,51523
4589,44343
408,89769
408,94489
408,2810
408,12579
191,36577
191,3927
191,81418
191,89796
191,17931
191,53046
191,75959
191,93853
3620,100576
3620,97834
7042,26281
6232,57325
3117,87762
152,304
152,37518
774,81418
774,3927
774,490
774,74088
774,89796
774,99622
774,90576
774,60658
774,97871
7120,74765
6899,58275
669,97444
669,103995
669,103427
669,1342
1700,50823
1700,63477
1857,74885
2550,65914
2550,90602
1577,81270
4952,42295
4952,91656
4952,49189
4044,81763
323,104425
323,20894
323,60485
323,30551
323,1845
323,87503
323,66386
323,93139
323,2541
4629,102921
5696,68022
5608,93215
5608,88035
1507,104996
1507,16580
3977,46358
3977,80155
3977,92652
3977,31182
3977,6173
3977,20358
3977,14440
3977,79708
3243,4934
3243,43602
3243,17299
3243,102044
3243,69995
3243,12447
3243,44542
3243,87062
4359,81763
5315,89769
5609,84084
5202,22335
1634,16007
3657,58017
3657,95551
3657,38653
3657,19489
3657,46002
3657,32618
3657,15223
3657,88729
2099,57390
2099,89769
7168,93615
7168,85890
1793,81698
1793,88982
1793,26859
1793,104696
1793,16340
1793,64420
1793,92874
1793,81815
1793,103338
5109,59085
215,4370
4073,94953
4073,23241
4073,63757
6926,89222
6327,4399
6327,17036
6327,73493
1585,97476
4790,88963
4181,97450
3104,71077
3104,67921
3554,37457
3554,93160
6808,51908
6808,62152
5847,99288
4853,42742
4853,38585
4853,13309
4853,89509
4853,38673
4853,64049
4853,33132
4853,44625
4853,49635
5551,72080
5551,12791
847,79710
847,9161
5282,84769
5282,28317
5282,28248
5282,86989
5282,7322
5323,86689
3365,37371
3365,14758
4408,42385
4387,83379
4387,100878
1451,12695
1451,88488
1451,5189
1967,101325
1967,28748
590,103383
590,29291
590,88676
1861,67845
6457,52067
6457,58862
6457,67580
6457,98850
22,51908
22,22180
352,61607
352,96939
5801,97871
5801,86401
5801,72767
403,8407
4366,79738
6062,87258
130,69049
130,99063
130,92703
130,100342
130,6997
130,16275
130,57681
130,84932
130,29291
141,77322
141,103677
141,51489
141,93543
1536,103362
1536,9144
4422,101314
4422,84959
4422,17314
4422,2902
4422,54944
4422,75280
4422,61749
4422,90120
4422,87572
4422,99801
4865,90390
4865,104364
4865,69552
4865,90399
4865,4803
4865,39687
4865,30885
4865,25075
2547,44326
2547,75678
2547,28152
2547,68570
1522,33675
1522,76556
1522,25576
1522,81409
1522,71677
1522,12000
1522,97871
1522,9379
1522,76715
1522,99289
5080,54911
936,79937
936,54017
936,54096
936,67928
936,44530
936,10601
936,200
936,85474
936,36402
4028,74652
4028,13211
2612,89731
2612,72194
6257,92655
6257,91106
5432,97584
758,50127
758,36864
758,79204
758,93634
758,101747
758,101139
6101,51200
2015,51701
2015,51700
6860,46159
4100,89970
4100,100574
4100,13692
6233,95482
6233,86830
6233,23020
2212,95791
2212,103770
2212,73306
4996,91032
2426,104014
4266,101094
1621,22128
564,16307
564,37235
564,69565
564,17125
564,92845
564,103488
564,77889
564,75858
564,10187
564,46422
2638,63041
2463,96017
2463,94730
6729,94412
6729,104301
6729,28180
6729,87707
6729,96143
6729,12977
6729,46076
6729,75455
6729,61422
6729,92543
3139,3927
1603,97105
1603,103383
2333,36288
2725,84779
2725,97435
2762,99479
2762,86376
2762,46086
2492,35462
2492,34413
2423,23216
2423,61115
2423,55414
2423,47476
2423,63207
2423,22266
2423,99564
2423,99141
2423,70725
1629,70341
1629,3318
3941,71069
3941,75969
384,4378
384,50429
384,10431
384,98357
384,31260
384,86386
384,81330
384,89366
384,72195
384,21285
747,66672
747,92839
747,66687
747,74046
747,1113
747,97861
747,64136
747,102713
4762,101035
1959,89575
1959,65845
1959,61952
3376,86989
3376,56867
3376,81256
6282,94042
4998,45927
3262,90097
3262,49126
784,93412
784,95647
784,11827
784,29815
784,615
784,42078
784,53792
784,49612
784,9202
1514,87460
1514,85697
5780,75678
4148,102026
4148,7411
63,19555
63,55290
63,59145
6938,89769
6938,97837
4711,53165
4711,71443
1570,92721
6293,89769
6293,37357
7072,91285
7072,35037
7072,62519
6941,86851
4390,93341
4390,34532
2159,44041
6442,40214
4445,19050
4445,101399
4445,55334
4445,51624
4445,22180
4445,40017
4445,40043
58,7177
6103,81740
1936,61419
1936,74710
2259,39682
2259,65995
2259,3121
2259,61590
2259,43443
2259,29147
2259,76326
2259,94611
6455,87180
3459,38453
3459,94501
1127,102052
1685,46922
1685,61266
6530,19081
3173,86980
2607,89509
2607,87463
2607,87392
1798,101101
1798,69301
1798,82595
1798,42863
1798,11323
1946,79178
1946,44665
1946,662
1946,77358
1946,55025
1946,18504
1946,30083
1946,60544
1946,91884
1946,4726
2611,65914
1772,72098
554,81121
554,104672
554,71217
554,100144
554,47686
554,36298
554,95836
554,77760
554,51113
554,51924
2294,91745
2294,17520
2294,72533
2294,32248
2294,68982
2294,6549
2294,4292
2294,28669
2294,32258
170,43627
170,79577
3042,93228
3042,47426
3042,92647
7246,93977
556,52628
556,99306
556,67170
556,57673
556,68142
556,89575
556,61370
556,76764
556,9938
2244,100575
810,17314
810,14411
6943,74651
6943,65720
6943,60875
6943,81395
6943,15750
6943,8739
6943,71434
6943,76719
6943,94386
6943,99935
2053,87968
6,37419
6,85188
6,103652
6,10282
6,87258
6,95839
6,5723
6,3082
6,5311
6,36135
2792,97303
1393,14834
5928,98723
5928,68471
2136,49668
2136,29366
2136,71380
2136,104996
2136,14516
2136,27396
2136,7518
2136,19225
1456,71076
1456,81571
1456,86963
1456,38302
1456,71077
5227,67845
6627,95647
5487,81034
4632,89531
4632,75392
2289,90225
6243,54019
6827,100380
6827,75606
6827,102394
6827,48623
1051,97390
6809,24313
6164,75246
4873,86830
4873,65914
6683,101418
6096,65914
6096,66280
6096,87782
3489,80766
2531,103652
2531,32948
2531,100011
2531,86839
2531,25478
2531,97596
2531,79370
2531,100805
2531,12722
2531,40375
539,96374
539,89769
539,97773
539,55455
539,105010
539,37631
539,19104
539,44098
539,42660
539,93576
2554,78257
2554,93197
3932,15810
40,24648
40,62027
40,35068
40,41568
40,4944
40,78940
40,67122
40,28811
40,83979
40,87048
1779,37371
1779,71140
1779,89769
1779,66683
1779,71145
1779,8540
4367,104656
4367,73826
1836,35973
1836,15037
494,40215
842,97334
842,91320
842,32656
842,19687
842,25901
842,57896
842,38345
842,61844
842,61415
842,60272
4173,104015
4173,89280
4173,68564
4173,93350
4173,93977
3961,104771
3961,40436
3961,95472
3961,38454
3961,90823
3961,29419
3961,87949
3961,103652
3961,43773
2938,12720
2938,43091
6776,47498
6776,60889
6776,94000
4464,74587
4464,71521
4464,58017
4464,60673
4464,104015
4464,65427
4464,95647
4464,1285
2043,61727
5586,49498
5586,75894
5586,33993
5586,59651
5586,73375
5586,47930
5586,23312
5586,5774
2119,90194
2119,11559
2119,5031
2119,73380
2119,33474
2119,72817
2119,101622
1285,58680
1285,69604
3685,95337
6053,70375
6053,61607
1645,93468
2818,44530
3319,89930
3319,76880
3537,78266
5974,71069
5974,99177
919,53175
919,89978
919,96543
919,23123
919,99742
919,42597
919,78391
919,13925
919,45916
1484,56867
1111,77891
1111,71465
1111,4145
1111,99063
1111,34368
1111,55334
1111,12081
1111,91417
1111,39022
2532,80332
2532,85051
4905,87390
4905,46533
2228,75246
2228,33679
4901,38509
4210,86376
4210,51642
4210,93227
6221,51642
6221,10346
6221,19104
2897,73434
3952,1936
3952,87293
3952,76957
5200,47498
5200,12548
3432,17029
3432,101752
3432,6961
3432,57890
3432,90126
3432,99185
3432,1586
3432,85233
3432,70145
3432,67845
1968,7814
1968,103435
335,89769
335,5530
335,104458
335,81768
335,39265
2318,100744
1924,52067
1924,103956
1642,101746
2759,44641
3495,51756
1991,5530
1991,52392
1991,46359
5097,77202
5097,86963
6507,65734
4730,96017
4730,198
6082,98485
6082,90460
1282,104615
1282,66122
3978,100785
3978,92643
3978,76880
3978,100345
3978,75224
3978,96159
4754,42941
1465,95392
1465,81420
1465,18403
3490,68589
2361,88437
2361,77931
5312,34496
5312,94317
5312,71859
4040,75308
4997,75246
4997,60889
4997,77653
4997,23273
4997,49132
4997,90968
4997,11559
4997,82302
4997,103159
4811,72786
4811,90126
4811,58514
4811,22780
4811,103120
4811,89307
4811,98347
4811,100100
4811,42428
5266,94331
7307,83035
7307,94955
7307,102055
6277,100576
6277,39029
2077,11559
2077,84250
2478,19354
2478,5030
2478,77299
2478,81166
2478,59782
2478,98283
2478,45313
2478,74292
2478,97539
2478,28841
1840,20624
1840,26604
1840,74877
4070,34417
4070,98768
2215,74765
2215,73420
2215,6444
2215,105105
2215,43706
2215,85890
2215,30898
2215,57699
2215,76341
2215,81014
1318,88056
1318,88549
1881,87287
1881,87286
4773,89696
4773,90402
3484,92316
3484,84291
432,81277
432,14361
7315,57896
5037,103120
324,74989
324,63912
324,78789
324,99791
324,78953
324,96997
324,10933
324,71861
324,14050
324,3995
6078,62518
6078,89493
4738,77202
4738,49465
4738,71051
4738,104169
1668,62863
1941,87258
5537,63146
860,28152
860,27016
860,72457
860,63717
860,24091
860,72999
860,72642
860,30714
860,15665
860,89601
7277,94042
5039,55097
7196,71053
7196,27188
7196,89867
1534,90737
1534,30936
1534,90734
1534,57653
1534,44041
1534,9629
1534,32785
1534,22978
1534,9199
7212,66672
1419,51819
1419,55257
1419,31943
1419,41088
1419,104873
2577,81418
2577,104384
2577,87982
1769,36620
1769,55532
1769,95086
1769,90723
1769,93081
1769,57463
5994,54748
3422,35463
3742,91887
3742,62389
3742,86799
6383,98129
3033,70613
3033,88257
3033,102063
2713,35463
2713,9913
5591,93227
5591,81270
317,90737
317,26829
317,11339
317,41313
317,50096
317,76709
317,100450
2557,95647
2286,18091
686,61419
686,53221
686,77341
686,5616
686,38466
686,33679
686,16000
6609,100576
6609,37371
6609,103125
1116,16279
1116,23273
1116,70791
1116,142
1116,37224
1116,8713
1116,100514
1116,28851
1116,9144
2083,53971
3487,31664
748,9670
748,44458
748,61596
748,103652
748,82615
748,75608
748,102040
2904,93615
3902,96017
3902,90737
3902,42412
2058,74931
1911,39756
6791,72397
322,81166
322,195
322,35341
322,47476
322,29155
322,15279
322,17931
322,65422
322,33638
322,8506
4405,77202
4405,89299
4405,55165
5541,72194
2218,42758
2218,72098
2218,89267
2885,103261
2885,96017
2885,82044
2885,72455
2885,3593
6409,92721
6409,78863
1774,12131
1774,38313
1774,9966
1774,96310
1774,5481
4192,80467
2310,82214
2310,104908
2310,62732
2310,69625
2310,82962
2310,43622
2310,73339
2310,62505
2310,37292
2310,26375
631,73318
631,1700
631,97333
631,43117
631,64782
631,53409
631,55243
631,102133
631,49879
631,73316
2097,95482
1893,81768
1036,44623
1036,80782
1036,95228
6363,70341
6363,100576
6363,17057
3987,87460
3987,8293
3987,37486
3987,92535
3987,95013
3987,63925
3987,69053
3987,101224
964,81571
4346,44244
4346,62126
4346,10056
5118,21806
808,98347
348,88437
348,15940
348,22180
348,85492
348,103341
348,14882
348,98076
348,68777
2595,74788
491,92605
1319,77202
1319,4234
6537,86375
6537,92362
6537,78257
4544,88592
2261,96017
2261,87955
3778,93739
3778,93259
369,63651
369,39084
369,28738
369,86012
4221,16375
2936,25823
1523,72908
1523,49252
1523,35843
1523,10056
697,86831
697,18244
697,24826
697,10338
697,86829
697,18886
697,51683
697,7181
697,102169
697,20762
2385,59060
2385,67844
6084,93264
6084,89932
5267,65930
1843,10100
228,9246
228,19116
228,90091
228,98366
228,35462
228,40404
228,87983
228,101200
228,99765
1776,9697
1776,86830
1776,96745
1776,23082
1776,73435
1776,79290
1776,4605
1776,53582
3518,100776
3518,94501
3518,75262
3518,11499
3518,1069
3518,75753
3518,17801
3518,59890
3518,75256
3518,90492
3182,61730
3182,14412
2490,93522
2490,63405
5330,20838
4854,97103
4854,599
4854,72942
4854,43829
4854,100346
4854,54687
4854,89585
4854,19946
4854,101728
4854,40603
363,74587
363,82077
363,95696
363,35463
363,84245
363,101226
363,4161
363,1513
363,63889
3091,39166
6154,93414
6154,76715
5545,88211
4757,67311
4757,82214
5796,93877
5562,94277
5562,54006
6722,94754
6722,3589
1305,91366
1305,16776
1305,57551
1305,100216
457,93611
457,70158
5483,41568
5483,98479
2975,25000
2975,14594
2975,19480
2975,60193
2975,91260
2975,64055
2975,1245
2975,95483
2975,93617
2975,54112
4652,67095
2515,37867
2515,31395
2515,86415
5765,90737
3507,93611
3507,5493
310,29743
310,28565
6448,73375
6448,19092
6448,82315
5594,83756
1108,38307
1108,104908
1108,98218
1108,42078
1108,6950
1108,50736
1108,43726
1108,71346
1108,46426
4934,49093
4934,41568
1320,61725
1320,104015
1320,50607
1019,56866
1019,72020
1019,96939
1019,43238
1019,12579
1019,2333
1019,36298
1019,47975
1019,104843
1019,102040
1671,104371
1671,81418
1671,89235
3730,97893
3730,101932
1413,75924
4949,57627
4949,52122
3605,74592
3605,86159
7152,45161
937,89055
937,67275
937,56815
937,100943
937,44444
937,11142
937,79162
937,100686
937,35973
4929,51701
4308,104910
888,57469
888,32282
5149,79459
3287,98178
3287,67398
3287,31664
3287,62518
3287,30898
3287,22242
3287,94411
3287,30462
518,85491
518,102351
518,75194
54,95331
54,6982
54,61879
54,39176
54,11559
54,48998
54,51126
2516,104014
2516,44326
2516,37973
3000,83035
3000,7252
2530,11426
2530,86880
2530,20506
2530,4309
2530,438
2530,26878
2530,75283
2530,89659
2530,102915
5859,103958
5859,38454
5859,81583
756,94732
756,95490
756,84815
756,12565
756,74719
756,38203
756,7814
756,31197
756,76303
756,27566
4005,77202
4005,81570
4005,63591
2290,68045
2290,87397
2290,89089
2290,24648
2290,30960
2290,58223
2290,7709
2290,53711
2011,57325
561,92850
561,46427
561,10109
561,41285
561,87258
561,42251
561,28500
2273,45492
2273,102044
2273,106
2273,96376
2273,57342
2273,47980
2273,78257
2273,96405
4815,81998
1919,98464
1919,75308
1919,104636
2339,86401
4429,104389
3966,67518
3966,97080
5530,100558
5530,103797
1367,11919
1367,49689
1367,100879
7259,40282
5667,71443
5667,103824
3267,94079
4694,102063
4694,70601
4694,75445
3889,63477
3889,15037
3889,34257
2255,83133
2255,36298
2255,44664
2255,24459
2255,98591
2255,56705
2255,6953
2255,60513
2255,94367
2255,17437
2126,78257
1927,44665
1927,104908
1927,59034
1927,10026
147,103194
4004,11666
6867,100347
533,29183
533,42251
689,43793
5785,60906
6493,75307
6493,77202
3103,104584
4014,99629
6401,78940
5167,104014
1172,86957
1172,103980
6137,104006
6137,79680
6886,29192
162,103417
162,18835
4505,74607
4505,83219
5773,59756
5773,101747
1717,92900
1717,34417
1717,69837
1416,83036
1416,9042
1416,81360
1416,18999
1416,39944
1416,66364
206,80978
206,54908
206,56779
206,24758
206,95966
206,79789
206,100776
206,102052
206,69448
206,98023
3472,46843
3472,54019
3472,93215
6801,57683
4150,76521
4511,50380
4511,101907
196,20894
196,103652
196,51683
196,88048
196,11936
196,85293
196,39244
196,88874
196,83143
2625,37765
2625,79894
1718,67845
6703,49218
6650,71364
6650,64371
6650,86916
4902,71075
4902,104584
3378,99750
3378,31955
3378,103652
3378,45581
3378,62246
3378,37618
3378,78943
3378,103341
6528,90549
6528,43103
607,98023
607,23416
607,72013
2729,58019
4459,75246
4459,104629
4459,38895
4459,1250
4459,34938
4459,69613
4459,23210
4459,8980
1014,77202
1014,99712
1014,60906
91,43209
91,56841
91,96939
91,53663
91,54391
91,9344
91,65914
91,77202
91,16830
91,80452
5064,15810
5064,27243
5064,12335
1227,1236
1227,34417
1227,90288
3292,16580
3292,97435
3292,91498
2474,70341
2474,31260
2474,89769
2474,38504
2474,55615
2474,97557
2474,98530
2474,583
2474,58319
2474,98370
5467,95148
7238,80978
1966,25016
1966,41360
2488,93367
2488,66122
2772,77202
2772,100536
2772,24120
2772,35445
4261,89222
410,47447
410,99421
410,103383
410,1560
5884,59328
5884,99617
6889,49921
5686,98503
1782,6629
1782,66133
3516,13859
3516,27517
6557,95482
6557,102063
4271,90737
2947,55241
2947,95490
990,85835
990,62464
990,92937
990,65720
4950,93227
572,4923
572,52594
572,12695
572,71404
572,52920
572,65432
572,58096
572,24757
7171,47563
3169,54913
6046,103359
6046,40214
6210,3405
6210,81298
2618,89665
2618,51632
1866,95647
1866,104359
6462,26185
5025,47498
4003,92850
4003,77792
4003,75813
579,82263
579,60365
579,45202
579,56881
579,68589
579,75742
579,86408
579,47912
579,94754
579,99147
1987,101914
1987,55181
5573,65845
6679,38217
2566,88011
2566,66613
2566,63896
5520,86890
2615,58066
7192,99663
2164,88437
7068,87962
6406,95490
6406,7111
4792,52401
4792,89235
5982,53334
4245,77202
7154,95561
6262,40323
6262,66613
7076,45386
7076,2584
3886,44211
189,85402
189,43727
189,82265
189,68012
189,91986
189,5560
189,96312
189,72843
189,95837
189,89355
5427,73900
5427,51523
6813,13490
1237,67605
5341,76880
1420,65754
1420,84713
1420,80231
1420,81984
1420,70413
1420,33809
1420,87781
1420,99592
1420,82714
1630,12930
4312,30909
1920,17701
2283,35459
2283,44306
4788,99102
4788,10667
3261,60428
500,62324
500,63599
500,54473
4208,91807
4208,86963
2257,14181
2257,92611
2257,99187
2257,101399
2257,29927
2257,76145
2257,9379
2257,47151
2257,36450
2257,75124
6011,48475
1169,97668
1169,57900
1169,35560
1169,74295
7312,94331
7312,44778
7312,94000
2347,44538
2347,104054
379,62339
379,69176
379,82999
379,102638
379,32961
379,81239
379,75283
379,100747
379,25477
379,66825
4523,87328
2376,53336
2376,42405
4593,99715
5396,26976
5396,43972
6841,96479
6841,103659
5406,103194
947,72343
947,7247
947,72050
947,36000
947,101005
947,90740
947,86969
947,77155
4767,96537
1905,61590
4376,86987
4965,94953
3256,6608
6391,36135
6391,86963
6391,21904
6391,103995
7322,38286
7266,86260
698,56062
698,85890
698,97316
4567,97334
1530,101731
401,9806
401,56078
401,74591
401,101445
401,43879
401,85048
401,75952
401,30969
401,82317
3752,12527
7205,100089
4644,38214
4644,90577
2118,89575
5413,50448
1497,104346
1497,17037
5276,97844
4273,42594
3054,77322
3054,7424
3054,42006
3054,89549
3054,53176
3054,76719
3054,60580
3054,50678
3054,93511
3054,91180
5412,103389
1062,94649
5125,81216
2845,97844
6319,104248
6319,88723
6319,6772
6319,47913
3791,15810
4702,88323
7082,95366
5893,67166
5893,94422
5893,41861
5893,102351
3990,88649
3371,36150
2480,96312
2480,45269
2480,97675
5107,51908
6960,40023
6960,104010
6960,62193
6960,21333
6960,56813
999,1170
999,51701
4564,24143
4564,95243
2801,77202
2801,93990
2801,2109
3069,48140
3069,57246
2073,98347
4123,88963
28,64930
28,51187
28,82785
28,93885
28,53124
28,89395
28,39459
28,86221
28,24982
28,93210
7022,96947
1749,82302
1749,67338
876,104384
876,103280
5733,37371
5142,54985
5142,43741
3871,86260
3871,761
96,13232
96,15130
96,61590
96,55429
96,96057
96,14012
96,54360
4207,53298
4207,44937
4358,17159
4358,102638
4358,100049
538,97951
538,90126
6571,97333
1872,73101
1872,64061
5231,16301
6276,25251
6276,95429
3637,90281
4728,77322
5710,74984
5710,54587
5710,10842
6192,97834
5746,100269
1985,85051
1985,28738
1985,15771
1598,1496
1598,79761
1598,71068
1598,40699
1598,58665
1598,4578
657,90277
3396,72013
3396,31363
1804,92850
286,94448
286,29389
286,70395
286,54747
286,16232
286,50937
286,71860
286,28285
286,41742
3126,3927
2948,86071
2948,62184
7139,48009
7139,98170
3733,15310
3733,63827
3733,100525
1164,100133
4693,95148
4693,82465
6256,87966
6256,57673
4039,57653
4039,88677
1983,90288
546,65161
546,9992
546,16400
546,94265
546,58799
546,98227
546,44446
546,58307
546,76450
1641,87258
7116,95427
4175,97444
4175,87586
4175,39549
4276,44041
4276,76885
4276,103264
3861,80694
3861,98434
3861,67293
5173,100072
3242,78465
1505,44041
3797,95161
2942,38428
2942,43760
4125,12894
1826,89222
1826,65427
1368,87460
7000,93228
7000,93461
7000,101507
6820,11827
6820,101094
301,53980
301,97871
301,17974
301,50095
301,51380
301,9992
301,75955
301,85372
301,4848
3035,3611
3035,86345
3545,90288
3545,86401
3545,81265
1096,96117
965,93414
965,41779
965,103488
965,91320
965,3808
965,15786
965,50172
965,1513
965,41029
1053,61224
1053,95595
1053,88680
1053,61730
1053,103383
1053,24941
1053,104899
1053,66533
1053,58514
1053,30154
6218,95482
2993,88012
2993,104413
2524,45656
2524,19168
2524,2333
2524,899
2524,87877
2524,86885
2524,58133
2524,74665
3381,81420
3381,48582
5099,88874
5099,28479
5464,93576
340,51908
340,100356
340,58258
340,43613
340,70425
340,90737
340,63896
340,3918
340,10744
340,5530
1142,90412
1142,38561
1142,47526
1142,34984
1142,92271
1142,39799
1142,90452
1142,50879
1142,79285
3970,99537
3970,56137
2603,55330
2603,2000
2603,60272
2603,72569
2603,20449
2603,33111
2603,3767
2603,103451
6326,75308
6326,51700
6326,54994
6326,72359
6326,58798
7034,19104
7034,94331
3346,68171
3346,66487
3346,102026
3346,70605
3346,65911
3346,20623
3346,103551
3346,56116
3346,13265
2544,56116
2544,81265
2544,93960
2544,94098
3398,75477
3398,72440
2322,31197
2322,34820
285,100347
285,79709
285,104633
285,61529
285,56027
4386,78929
4386,5507
7027,34417
2680,82134
1594,71075
1594,15048
1594,89930
1594,98068
1594,44147
1594,75124
1594,40754
6730,104176
2363,44550
4687,96250
4687,22977
2597,98437
1354,100569
1354,65094
1244,62706
2364,69409
2364,89366
2815,103894
2604,103781
2604,16458
1059,72785
1059,56548
1059,14189
1059,51908
1059,103785
1059,97893
1059,35397
1059,15464
1059,94746
1473,88185
6983,73623
3389,26185
3389,71067
3389,71938
3389,69759
794,45859
794,6904
794,62608
794,57643
794,79160
794,83128
794,27567
794,77525
794,89570
5479,38484
5672,65122
5451,94422
5451,89037
5451,10109
5451,89267
513,51200
1056,35207
1056,77200
1056,17931
1056,95595
1056,1980
1056,95279
1056,69078
1097,44041
1097,65908
1097,91446
1097,104696
1097,80006
1421,74587
1421,88488
6024,50612
6024,96201
5621,98723
5621,43900
5621,104696
5621,90148
7085,88438
3429,89241
3429,21865
3429,101045
3429,65020
3429,42637
3429,97146
3429,96009
3429,7503
2250,63329
2250,72049
781,97871
781,54752
781,86751
781,103894
781,89976
781,490
781,14937
781,8840
2542,27261
2542,95647
2514,103894
2514,94939
6937,14329
6937,97333
61,35282
61,98347
61,29339
61,94204
61,57087
61,67845
